Price,Miles,Trim,Year,Vin,City,State
61000,7990,Shelby-GT500,2013,1ZVBP8JZ5D5253613,Shepherdsville,KY
65000,5980,Shelby-GT500,2014,1ZVBP8JZ6E5239267,Dublin,OH
47215,477,Shelby-GT500,2007,1ZVHT88SX75213272,Mechanicsburg,PA
49990,971,Shelby-GT500,2007,1ZVHT88S775317945,Lowell,MA
54989,20731,Shelby-GT500,2011,1ZVBP8JS6B5140317,Lowell,MA
53000,3394,Shelby-GT500,2010,1ZVBP8JS0A5169049,CHINO HILLS,CA
102995,6122,Shelby-GT500,2020,1FA6P8SJ6L5500039,Costa Mesa,CA
45900,35200,Shelby-GT500,2012,1ZVBP8JS0C5211979,North Huntingdon,PA
45900,35200,Shelby-GT500,2012,1ZVBP8JS0C5211979,North Huntingdon,PA
64880,8308,Shelby-GT500,2014,1ZVBP8JZ6E5265478,Fort Pierce,FL
45999,883,Shelby-GT500,2007,1ZVHT88S575367968,Randolph,NJ
61483,9850,Shelby-GT500,2013,1ZVBP8JZ5D5242806,Englewood,CO
47988,14535,Shelby-GT500,2008,1ZVHT88S085181935,Pasadena,MD
41980,14787,Shelby-GT500,2007,1ZVHT88S275339898,Spokane,WA
48995,18901,Shelby-GT500,2007,1ZVHT89S075348193,El Cajon,CA
99998,4097,Shelby-GT500,2020,1FA6P8SJ8L5504190,Henderson,NV
58850,3877,Shelby-GT500,2008,1ZVHT89S685152986,Houston,TX
55980,36464,Shelby-GT500,2007,1ZVHT89S275219999,Lubbock,TX
49900,25315,Shelby-GT500,2009,1ZVHT88S295139820,Escondido,CA
44880,16559,Shelby-GT500,2011,1ZVBP8JS4B5113634,Kent,WA
59900,1323,Shelby-GT500,2014,1ZVBP8JZ7E5279602,Jacksonville,FL
48900,13250,Shelby-GT500,2012,1ZVBP8JS6C5211954,Jacksonville,FL
69900,2879,Shelby-GT500,2008,1ZVHT89S585136911,Jacksonville,FL
49923,4762,Shelby-GT500,2010,1ZVBP8JS5A5171167,Selinsgrove,PA
43500,5578,Shelby-GT500,2007,1ZVHT88S575285920,Pittsburgh,PA
39500,59100,Shelby-GT500,2012,1ZVBP8JS2C5217802,Elwood,IN
54999,9895,Shelby-GT500,2011,1ZVBP8JS7B5151536,Kirkland,WA
46995,19874,Shelby-GT500,2011,1ZVBP8JS1B5158983,Carol Stream,IL
59924,21916,Shelby-GT500,2014,1ZVBP8JZ5E5250356,Cerritos,CA
50499,1543,Shelby-GT500,2012,1ZVBP8JS1C5215796,Worthington,OH
64995,10443,Shelby-GT500,2014,1ZVBP8JZ4E5221253,San Antonio,TX
89800,13704,Shelby-GT500,2014,1ZVBP8KZ5E5245415,Lisle,IL
39995,23617,Shelby-GT500,2008,1ZVHT88S285160987,Marion,IA
48537,12857,Shelby-GT500,2012,1ZVBP8KS9C5222722,Yakima,WA
47450,16051,Shelby-GT500,2009,1ZVHT88S095136849,Chesterfield,MI
59999,13850,Shelby-GT500,2013,1ZVBP8JZXD5269676,Leominster,MA
109999,1945,Shelby-GT500,2020,1FA6P8SJ4L5503117,San Diego,CA
52990,1100,Shelby-GT500,2008,1ZVHT88S285195951,Plantation,FL
62998,130,Shelby-GT500,2008,1ZVHT88S385187552,Jacksonville,FL
36995,51847,Shelby-GT500,2012,1ZVBP8JS2C5244207,Frederick,MD
46958,81444,Shelby-GT500,2014,1ZVBP8JZ8E5256541,Union City,GA
31987,29007,Shelby-GT500,2007,1ZVHT88S475343192,NICHOLASVILLE,KY
69900,116,Shelby-GT500,2008,1ZVHT88SX85187726,Dublin,OH
134991,1215,Shelby-GT500,2020,1FA6P8SJ0L5505589,Scottsdale,AZ
65980,3283,Shelby-GT500,2013,1ZVBP8JZXD5253607,Lubbock,TX
59995,320,Shelby-GT500,2007,1ZVHT88S275205540,Spokane,WA
39999,19998,Shelby-GT500,2011,1ZVBP8JS5B5108006,Spokane,WA
118991,2309,Shelby-GT500,2020,1FA6P8SJ5L5503370,Roswell,GA
42000,8380,Shelby-GT500,2009,1ZVHT88S295139185,RANDOLPH,OH
48995,2841,Shelby-GT500,2009,1ZVHT88S695137360,Rocky Mount,NC
64995,3441,Shelby-GT500,2013,1ZVBP8KZ9D5275161,Edmond,OK
58795,31490,Shelby-GT500,2014,1ZVBP8JZ2E5261718,Medford,OR
46963,58387,Shelby-GT500,2014,1ZVBP8JZ8E5260637,Memphis,TN
43933,24240,Shelby-GT500,2011,1ZVBP8JS9B5145012,Louisville,KY
40990,19714,Shelby-GT500,2011,1ZVBP8JS5B5116218,Richmond,VA
